artist_name,artist_id,track_name,track_id,ff,track_popularity,artist_followers,artist_popularity,artist_genres
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Lovin On Me,4xhsWYTOGcal8zt0J161CU,1,94,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You,2KslE17cAJNHTsI2MI0jb2,1,97,11467146,89,['k-pop']
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy,3Ua0m0YmEjrMi9XErKcNiR,1,94,6948238,81,['k-pop']
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy,58BWnoFDNaeM0vwA0K3fqb,1,90,6948238,81,['k-pop']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Perfect Night,74X2u8JMVooG2QbjRxXwR8,1,90,3614292,76,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),7x9aauaA9cu6tyfpHnqDLo,1,93,11467146,89,['k-pop']
NewJeans,6HvZYsbFfjnjFrWF950C9d,Super Shy,5sdQOyqq2IDhvmx2lHOpwd,1,90,6282247,80,"['k-pop', 'k-pop girl group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),6ehWdR7cGDXnT7aKEASJxE,1,91,11467146,89,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,LALALALA,1OG1NoKpZZLrMqMYCk9m84,1,87,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Yes or No,2gkVEnpahpE3bQuvGuCpAV,1,89,11467146,89,['k-pop']
NewJeans,6HvZYsbFfjnjFrWF950C9d,ETA,56v8WEnGzLByGsDAXDiv4d,1,85,6282247,80,"['k-pop', 'k-pop girl group']"
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy (English Version),0u8rZGtXJrLtiSe34FPjGG,1,85,6948238,81,['k-pop']
NewJeans,6HvZYsbFfjnjFrWF950C9d,OMG,65FftemJ1DbbZ45DUfHJXE,1,86,6282247,80,"['k-pop', 'k-pop girl group']"
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,7FbrGaHYVDmfr7KoLIZnQ7,1,85,1384578,69,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Please Don't Change (feat. DJ Snake),0k0GtcnyQLMiXrdEDbLXmJ,1,87,11467146,89,['k-pop']
JENNIE,250b0Wlc5Vk0CoUsaCY84M,You & Me,6gcuJpHu0Ey30D5WR76y98,1,82,4693759,75,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Somebody,5KfJvZ0PZzRdwFRaTUDAA7,1,86,11467146,89,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Closer to You (feat. Major Lazer),06Qo2fYR2KS1F7bL338iVT,1,87,11467146,89,['k-pop']
NewJeans,6HvZYsbFfjnjFrWF950C9d,New Jeans,6rdkCkjk6D12xRpdMXy0I2,1,83,6282247,80,"['k-pop', 'k-pop girl group']"
aespa,6YVMFz59CuY7ngCxTxjpxE,Drama,5XWlyfo0kZ8LF7VSyfS4Ew,1,87,4110265,75,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,1,89,11467146,89,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Shot Glass of Tears,7AbqgE05nFl9qY4FRUiq2p,1,86,11467146,89,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Too Sad to Dance,3bNNvJA7hsGw0wSpGkfOBm,1,86,11467146,89,['k-pop']
NewJeans,6HvZYsbFfjnjFrWF950C9d,Cool With You,02wk5BttM0QL38ERjLPQJB,1,82,6282247,80,"['k-pop', 'k-pop girl group']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Bite Me,7mpdNiaQvygj2rHoxkzMfa,1,85,7105008,77,"['anime', 'k-pop boy group']"
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,739WUU1tPFLO4x4HJq561K,1,83,1384578,69,['k-pop girl group']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,S-Class,3gTQwwDNJ42CCLo3Sf4JDd,1,82,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,MEGAVERSE,5Q1tv4GTxP3IJeGMOKdrFO,1,82,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),6xGr4tVzpTX99p9Cf0hRRL,1,86,11467146,89,['k-pop']
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Chasing That Feeling,0ZPjVmof45INEERgYfadtv,1,82,9109873,76,"['k-pop', 'k-pop boy group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),01qFKNWq73UfEslI0GvumE,1,87,11467146,89,['k-pop']
IVE,6RHTUrRF63xao58xh9FXYJ,Baddie,7uyeEbG6hyApgXuEypGcsZ,1,82,3202857,74,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),5Avril3IZ26DPVFHbJX8o6,1,86,11467146,89,['k-pop']
Jimin,1oSPZhvZMIrWW5I41kPkkY,Face-off,3OdIiWnYRHPYtC313Z0Bwy,1,82,6948238,81,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You,2VqMBiaxblhhBHyB9X4ESl,1,87,11467146,89,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),7Hcj0duTWiCSYDtJaztNIt,1,84,11467146,89,['k-pop']
NewJeans,6HvZYsbFfjnjFrWF950C9d,Get Up,1wUnuiXMMvhudmzvcCtlZP,1,78,6282247,80,"['k-pop', 'k-pop girl group']"
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Queencard,4uOBL4DDWWVx4RhYKlPbPC,1,83,7944655,73,['k-pop girl group']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,LALALALA (Rock Ver.),20FfCMC46eOIIrxCUdSNZT,1,79,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
BTS,3Nrfpe0tUJi4K4DXYWgMUX,Take Two,5IAESfJjmOYu7cHyX557kz,1,85,71342884,85,"['k-pop', 'k-pop boy group', 'pop']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Cover Me,5dUjBnP5zrWpWA5RGrr73g,1,79,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Jimin,1oSPZhvZMIrWW5I41kPkkY,Alone,5Hfnps0jaWFpYg55WOPexG,1,81,6948238,81,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,COMFLEX,2Rz7TEBsIXbI1tKsfQOCjI,1,78,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Jimin,1oSPZhvZMIrWW5I41kPkkY,Set Me Free Pt.2,59hBR0BCtJsfIbV9VzCVAp,1,81,6948238,81,['k-pop']
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy (English Version),6EY9e6LyPWmL8hUS5E1P0h,1,78,6948238,81,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,BLIND SPOT,6uVpG6300TODQGjOAtXJjh,1,78,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,God of Music,4MTNimMDRyFZv37Thcktwa,1,81,10621758,78,"['k-pop', 'k-pop boy group']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"Eve, Psyche & The Bluebeard?ôs wife",4QhnNyKDsAkXPwHkSnuc89,1,81,3614292,76,['k-pop girl group']
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Chill Kill,68gQG2HpRMxIRom4pCugMq,1,75,8913908,72,"['k-pop', 'k-pop girl group']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Leave,2zPqhdPGNCwzXnvSvj7WgD,1,78,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,UNFORGIVEN (feat. Nile Rodgers),51vRumtqbkNW9wrKfESwfu,1,82,3614292,76,['k-pop girl group']
ATEEZ,68KmkJeZGfwe1OUaivBa2L,BOUNCY (K-HOT CHILLI PEPPERS),5KyOUICJIvO0z71MBdPGiX,1,77,3374196,69,"['k-pop', 'k-pop boy group']"
IVE,6RHTUrRF63xao58xh9FXYJ,I AM,70t7Q6AYG6ZgTYmJWcnkUM,1,82,3202857,74,['k-pop girl group']
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (with Anitta),6uTPA1xlcsk6dbchB2dhzl,1,81,9109873,76,"['k-pop', 'k-pop boy group']"
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Super,3AOf6YEpxQ894FmrwI9k96,1,81,10621758,78,"['k-pop', 'k-pop boy group']"
j-hope,0b1sIQumIAsNbqAoIClSpy,on the street (with J. Cole),5wxYxygyHpbgv0EXZuqb9V,1,78,16590748,68,"['k-pop', 'k-rap']"
TAEMIN,13rF01aOogvnkuQXOlgTW8,Guilty,4jMwQaDiDICry8Ia1gFnAn,1,78,2876764,64,['k-pop']
Jimin,1oSPZhvZMIrWW5I41kPkkY,Set Me Free Pt.2,1fpj1CJPxY3YvN3AMAEYvt,1,80,6948238,81,['k-pop']
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Sweet Venom,2YmfV4lAjrAQvuggKCUX6m,1,81,7105008,77,"['anime', 'k-pop boy group']"
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,THE GIRLS - BLACKPINK THE GAME OST,1mFpMoeZfkIqtqW2AfQ8ba,1,77,47186752,80,"['k-pop', 'k-pop girl group', 'pop']"
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Fact Check,5EtiQveQFQy0R05hLVDyKv,1,75,7273469,69,"['k-pop', 'k-pop boy group']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Sugar Rush Ride,0rhI6gvOeCKA502RdJAbfs,1,78,9109873,76,"['k-pop', 'k-pop boy group']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Happily Ever After,29r5gr7b0f710smqMrm7pP,1,76,9109873,76,"['k-pop', 'k-pop boy group']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,They Don't Love It,2dSKFFNoNXKo3hPnlwUdPe,1,75,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
JENNIE,250b0Wlc5Vk0CoUsaCY84M,You & Me (Coachella ver.),0Vz146N2GxkVJw4kSGXrNi,1,76,4693759,75,['k-pop']
IVE,6RHTUrRF63xao58xh9FXYJ,Off The Record,3G7MgLuWLzUJQflWOCDZit,1,77,3202857,74,['k-pop girl group']
JISOO,6UZ0ba50XreR4TM8u322gs,FLOWER,69CrOS7vEHIrhC2ILyEi0s,1,78,2151237,65,['k-pop']
ITZY,2KC9Qb60EaY0kW4eH68vr3,CAKE,3syxwxJqX5jpgjNYmvzdW6,1,77,6307930,70,"['k-pop', 'k-pop girl group']"
XG,0LOK81e9H5lr61HlGGHqwA,PUPPET SHOW,7sDkXyDikXhpRz715MdiEp,1,77,1008880,66,['k-pop girl group']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Social Path (Feat. LiSA) (Korean Ver.),5w6HF09YaD6wWlC90NaeVP,1,75,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Social Path,0fkL0fOhEzRK8WFe2ixt2d,1,76,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
DEAN,3eCd0TZrBPm2n9cDG6yWfF,DIE 4 YOU,7yZD4AVfQtAZD4cG8eRnPk,1,75,1412161,62,"['k-pop', 'korean r&b']"
wave to earth,5069JTmv5ZDyPeZaCCXiCg,bad,5TZKpQFKCbIlWGD8DzHbC6,1,83,1338142,72,['korean city pop']
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things,6zZWoHlF2zNSLUNLvx4GUl,1,78,4110265,75,['k-pop girl group']
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That,7kaFsQygyiCqRboWCXztxZ,1,75,9109873,76,"['k-pop', 'k-pop boy group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (Justin Timberlake Remix),2mHw0KoEyDw8Yaw3yPoke6,1,73,11467146,89,['k-pop']
IVE,6RHTUrRF63xao58xh9FXYJ,Either Way,6ezYHltHYhuJckdCsYsRJI,1,76,3202857,74,['k-pop girl group']
XG,0LOK81e9H5lr61HlGGHqwA,LEFT RIGHT,3v5o91PrUtf0nmO6j8J7dZ,1,74,1008880,66,['k-pop girl group']
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,Fast Forward,7jzOZuWgZ5gaMet9V5Ix1d,1,72,2333604,63,['k-pop']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,ANTIFRAGILE,0bMoNdAnxNR0OuQbGDovrr,1,77,3614292,76,['k-pop girl group']
wave to earth,5069JTmv5ZDyPeZaCCXiCg,love.,5rDXfGMWI6S8wkXR0MHsvv,1,75,1338142,72,['korean city pop']
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Tinnitus (Wanna be a rock),0f0SbtoKGe41cX5LzlnX6X,1,74,9109873,76,"['k-pop', 'k-pop boy group']"
TWICE,7n2Ycct7Beij7Dj7meI4X0,SET ME FREE,4OtVQ2ZxS7yigIjGz5yKg1,1,75,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (Alternate Ver.),2pLZ6tUBapqlngc9lnYz4M,1,75,11467146,89,['k-pop']
TAEYANG,6udveWUgX4vu75FF0DTrXV,Shoong! (feat. LISA of BLACKPINK),5HrIcZOo1DysX53qDRlRnt,1,71,1308425,63,"['k-pop', 'korean r&b']"
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Baggy Jeans,2pozUjd7AVIPwSNDqoU3ek,1,63,4231252,64,"['k-pop', 'k-pop boy group']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,TOPLINE (Feat. Tiger JK),0jvZ9caE53ubCQXMki6W23,1,73,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
KAI,6iVo62B0bdTknRcrktCmak,Rover,3WUyu94psXrYV6HZbXgcFA,1,75,1336513,60,['k-pop']
HWASA,7bmYpVgQub656uNTu6qGNQ,I Love My Body,0pHylQR53epYtRcVIhUSCh,1,78,4629233,64,"['k-pop', 'korean talent show']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Dreamer,59ScHwQ4PP0TRTJgG07PAW,1,71,9109873,76,"['k-pop', 'k-pop boy group']"
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Sugarcoat (NATTY Solo),0NoeYUnwpb9R26mpylHcR9,1,72,288714,60,['k-pop girl group']
VIVIZ,7Lq3yAtwi0Z7zpxEwbQQNZ,MANIAC,618OKP1lBkNJL8uZdNSvQE,1,74,385003,56,"['k-pop', 'k-pop girl group']"
aespa,6YVMFz59CuY7ngCxTxjpxE,Spicy,1ULdASrNy5rurl1TZfFaMP,1,76,4110265,75,['k-pop girl group']
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I DO,6SePnvTZkIXZznc8Ftc6vM,1,75,7944655,73,['k-pop girl group']
XG,0LOK81e9H5lr61HlGGHqwA,SHOOTING STAR,3IelG5zYpWWCZIH4cqWlPV,1,74,1008880,66,['k-pop girl group']
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Underwater,58xqapN458N2VjibN3uVrY,1,68,8913908,72,"['k-pop', 'k-pop girl group']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Hall of Fame,5podb1asONjqwKk1iMVOeG,1,72,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Super Bowl,3OhW68CiyfCoeGntozuUMl,1,73,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow) (Clean Ver.),0TaaG2kxjzSjVbmmiiSZEa,1,79,11467146,89,['k-pop']
NMIXX,28ot3wh4oNmoFOdVajibBl,Love Me Like This,6P3CtlzTKLxcNYGOS3es8m,1,73,2131236,63,"['k-pop', 'k-pop girl group']"
NewJeans,6HvZYsbFfjnjFrWF950C9d,New Jeans,7woEDtme8YkFiWeyiinIjy,1,71,6282247,80,"['k-pop', 'k-pop girl group']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Still Monster,6tuTpe37ljVcrJeZAAKBE1,1,74,7105008,77,"['anime', 'k-pop boy group']"
NewJeans,6HvZYsbFfjnjFrWF950C9d,Super Shy,0kwrPQkiGVE8KTHalH1uMo,1,71,6282247,80,"['k-pop', 'k-pop girl group']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,ITEM,1EWTsgQAEsUrnQ8iawhDSN,1,71,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Sacrifice (Eat Me Up),58ItBuVuKc03DvqSeZFnH1,1,73,7105008,77,"['anime', 'k-pop boy group']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Bills,2nfluhFVrO5OBXPzRWlwlz,1,73,7105008,77,"['anime', 'k-pop boy group']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,CRIMINAL LOVE,0Eglu3fErlG196PtTwCUPM,1,73,7105008,77,"['anime', 'k-pop boy group']"
wave to earth,5069JTmv5ZDyPeZaCCXiCg,peach eyes,1V8s51MOKlmES1Vc9Erm89,1,72,1338142,72,['korean city pop']
aespa,6YVMFz59CuY7ngCxTxjpxE,Hold On Tight,1o844wI52S3TjXGBwvGcc7,1,75,4110265,75,['k-pop girl group']
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Sweet Venom (English Ver.),47JqJobasbTT9r0gX8CoE1,1,73,7105008,77,"['anime', 'k-pop boy group']"
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid,5mg3VB3Qh7jcR5kAAC4DSV,1,74,1384578,69,['k-pop girl group']
TWICE,7n2Ycct7Beij7Dj7meI4X0,MOONLIGHT SUNRISE,5IN9W6eUfk3014My9awagX,1,72,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Denver,5r30gHLxvhp60XMc5TIIMh,1,69,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),50Af7YTMHGNbYyvgofTAGf,1,80,11467146,89,['k-pop']
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Shhh,76qqDJijAjFph7sjUxNVG8,1,73,288714,60,['k-pop girl group']
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,SOS (Prod. Marshmello),3oTDi9MWC0JB39FcsLRon3,1,74,10621758,78,"['k-pop', 'k-pop boy group']"
HWASA,7bmYpVgQub656uNTu6qGNQ,Chili,253P6uwLnelVQ6MdwXMIJk,1,75,4629233,64,"['k-pop', 'korean talent show']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Growing Pain,7r8aFgJzUbqpApUNmzV5yY,1,70,9109873,76,"['k-pop', 'k-pop boy group']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Devil by the Window,53H3sGmqiXWO4MwuZAJfyn,1,71,9109873,76,"['k-pop', 'k-pop boy group']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Orange Flower (You Complete Me),5Cb3JSisvjlZhjSfYD6d7C,1,73,7105008,77,"['anime', 'k-pop boy group']"
EXO,3cjEqqelV9zb4BYE3qDQ4O,Cream Soda,42h7yc9Rda1IOMYLACVgld,1,74,9788318,68,"['k-pop', 'k-pop boy group']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That,0XM1XnOYv8BkFPFVCU8ZjX,1,71,9109873,76,"['k-pop', 'k-pop boy group']"
NewJeans,6HvZYsbFfjnjFrWF950C9d,Zero,5LMoKDVzW2kDneNu2UbspP,1,71,6282247,80,"['k-pop', 'k-pop girl group']"
XG,0LOK81e9H5lr61HlGGHqwA,NEW DANCE,6Pjzy9avwlVr4UAbxkQQmh,1,74,1008880,66,['k-pop girl group']
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Blue Spring,7o3sxXABQ4VacMPDa6hUFO,1,70,9109873,76,"['k-pop', 'k-pop boy group']"
TAEYANG,6udveWUgX4vu75FF0DTrXV,VIBE (feat. Jimin of BTS),4NIe9Is7bN5JWyTeCW2ahK,1,70,1308425,63,"['k-pop', 'korean r&b']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (TXT Ver.),2AdzsePCqH6NUcMq7tYYmx,1,70,9109873,76,"['k-pop', 'k-pop boy group']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,FEARLESS (2023 Ver.),4K8jDTlNhZWEdnzZVGRMtN,1,74,3614292,76,['k-pop girl group']
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Knock Knock (Who's There?),5nTemr4PG8L9jQoqxsZu6w,1,67,8913908,72,"['k-pop', 'k-pop girl group']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Blind,5zyAmGZ6IfotltMUqzMhdg,1,72,7105008,77,"['anime', 'k-pop boy group']"
TWICE,7n2Ycct7Beij7Dj7meI4X0,MOONLIGHT SUNRISE,5NcLyVjUgG0yfwHgr5t81w,1,70,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Chaconne,7nBjhYbLttb9LHZHqNuld5,1,70,7105008,77,"['anime', 'k-pop boy group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),6ZUdN0SmTwV7orWD14Emwl,1,77,11467146,89,['k-pop']
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Will I Ever See You Again?,0IVwlMnmT0CS8opHfFZAWp,1,66,8913908,72,"['k-pop', 'k-pop girl group']"
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I Want That,3F2BLyGt6zYLrHYpbdTw5L,1,74,7944655,73,['k-pop girl group']
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Skipping Stones,0bPy1iMfSOO2pevpXLhnoG,1,70,9109873,76,"['k-pop', 'k-pop boy group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),4yk9mD1iZpUg2HE3z9HhdP,1,78,11467146,89,['k-pop']
NCT DOJAEJUNG,0W0w607z3JEA1vXLz9FVGw,Perfume,0jd4aa9XgV5eom0ez0WBrD,1,71,291926,52,['k-pop boy group']
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,"Farewell, Neverland",43mnNatwMMydJ4CxMdQVnJ,1,70,9109873,76,"['k-pop', 'k-pop boy group']"
XG,0LOK81e9H5lr61HlGGHqwA,GRL GVNG,5OqMZ8In8CkCa0SbknnDPl,1,71,1008880,66,['k-pop girl group']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Collision,2vukoriV9e7oyOojN1NtsB,1,68,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Deep Down,4iK0QSCW3nmt6bsZtAjzX6,1,69,9109873,76,"['k-pop', 'k-pop boy group']"
BSS,1uAT5bTSp6dWbNmixIUP5t,Fighting (Feat. Lee Young Ji),7eBpUuPnDTfbeP1P4P93CS,1,74,446973,56,['k-pop']
IVE,6RHTUrRF63xao58xh9FXYJ,Kitsch,7foeH2Emgq8A3LWk3q6dat,1,73,3202857,74,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),39mR7R6oZOa1K9deHnOKqE,1,78,11467146,89,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),3t1TAfnoXfnMclelI70UaX,1,78,11467146,89,['k-pop']
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Do not touch,1w6b63TmaXFk1jhPOY0FkY,1,71,502490,57,['k-pop girl group']
D.O.,2CQZr2RPZmrcvDnaod1ldC,Somebody,2sZEjTi51vnlwpmIAKdwgX,1,74,1842035,64,['k-pop']
aespa,6YVMFz59CuY7ngCxTxjpxE,Thirsty,6nICBdDevG4NZysIqDFPEa,1,70,4110265,75,['k-pop girl group']
STAYC,01XYiBYaoMJcNhPokrg0l0,Bubble,4P5ozkI1bxiGxA5rZ27jlO,1,69,1611711,61,"['k-pop', 'k-pop girl group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),0NCs64tpWpSNNFXbu6bCAE,1,77,11467146,89,['k-pop']
NMIXX,28ot3wh4oNmoFOdVajibBl,Roller Coaster,1fP8o0lIaSIE5jEeblT8df,1,68,2131236,63,"['k-pop', 'k-pop girl group']"
JISOO,6UZ0ba50XreR4TM8u322gs,All Eyes On Me,2YXswOX5aKv6OHRKUcAMLQ,1,70,2151237,65,['k-pop']
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Common Ground,2OZfJcpzSFApBxUA0gXuJz,1,67,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Chasing That Feeling (English Ver. ??Digital Only),3lJyZMz60jW3TTGeOFUrCd,1,69,9109873,76,"['k-pop', 'k-pop boy group']"
The Rose,5na1LmEmK2VzNLje9snJYW,Back To Me,4eZpe6SMJQIqAU9VJI84oD,1,70,2520981,63,"['k-pop', 'k-pop boy group']"
Epik High,5snNHNlYT2UrtZo5HCJkiw,Screen Time (Feat. Hoshi of SEVENTEEN),4yorFTfi9Tay8tG0NNK7vB,1,70,739992,56,"['k-pop', 'k-rap', 'korean old school hip hop']"
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,I Don't Understand But I Luv U,3acGHJqr9xU1cnCEfLX1Lx,1,71,10621758,78,"['k-pop', 'k-pop boy group']"
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Barbie Dreams (feat. Kaliii) [From Barbie The Album],7njDhlprmHJ1I9pM0rxMON,1,69,1384578,69,['k-pop girl group']
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Lovin On Me,3fpM9FZbtQkoCSATHmGpgJ,1,68,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
wave to earth,5069JTmv5ZDyPeZaCCXiCg,homesick,3pGoYGGOTvThnFcJpBh293,1,67,1338142,72,['korean city pop']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Impurities,7mYwDmbbp8UPLlnRjTJ54X,1,68,3614292,76,['k-pop girl group']
