danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,url,track_href,analysis_url,duration_ms,time_signature,uri
0.817,0.854,1,-3.28,1,0.0613,0.0429,0,0.117,0.884,108.991,audio_features,2mHw0KoEyDw8Yaw3yPoke6,,https://api.spotify.com/v1/tracks/2mHw0KoEyDw8Yaw3yPoke6,https://api.spotify.com/v1/audio-analysis/2mHw0KoEyDw8Yaw3yPoke6,160942,4,spotify:track:2mHw0KoEyDw8Yaw3yPoke6
0.701,0.588,8,-4.059,0,0.0475,0.461,0,0.24,0.394,123.078,audio_features,6ezYHltHYhuJckdCsYsRJI,,https://api.spotify.com/v1/tracks/6ezYHltHYhuJckdCsYsRJI,https://api.spotify.com/v1/audio-analysis/6ezYHltHYhuJckdCsYsRJI,166947,4,spotify:track:6ezYHltHYhuJckdCsYsRJI
0.767,0.721,1,-5.586,1,0.0456,0.153,1.52E-06,0.108,0.884,150.065,audio_features,3v5o91PrUtf0nmO6j8J7dZ,,https://api.spotify.com/v1/tracks/3v5o91PrUtf0nmO6j8J7dZ,https://api.spotify.com/v1/audio-analysis/3v5o91PrUtf0nmO6j8J7dZ,208066,4,spotify:track:3v5o91PrUtf0nmO6j8J7dZ
0.745,0.619,6,-5.782,0,0.0479,0.00125,0.000295,0.117,0.797,124,audio_features,7jzOZuWgZ5gaMet9V5Ix1d,,https://api.spotify.com/v1/tracks/7jzOZuWgZ5gaMet9V5Ix1d,https://api.spotify.com/v1/audio-analysis/7jzOZuWgZ5gaMet9V5Ix1d,160578,4,spotify:track:7jzOZuWgZ5gaMet9V5Ix1d
0.879,0.784,10,-3.944,0,0.081,0.0759,0,0.125,0.83,105.019,audio_features,0bMoNdAnxNR0OuQbGDovrr,,https://api.spotify.com/v1/tracks/0bMoNdAnxNR0OuQbGDovrr,https://api.spotify.com/v1/audio-analysis/0bMoNdAnxNR0OuQbGDovrr,184444,4,spotify:track:0bMoNdAnxNR0OuQbGDovrr
0.319,0.391,2,-9.758,1,0.0298,0.649,0.296,0.279,0.251,61.921,audio_features,5rDXfGMWI6S8wkXR0MHsvv,,https://api.spotify.com/v1/tracks/5rDXfGMWI6S8wkXR0MHsvv,https://api.spotify.com/v1/audio-analysis/5rDXfGMWI6S8wkXR0MHsvv,307750,4,spotify:track:5rDXfGMWI6S8wkXR0MHsvv
0.9,0.725,5,-6.213,0,0.135,0.179,0.00101,0.0791,0.791,100.015,audio_features,0f0SbtoKGe41cX5LzlnX6X,,https://api.spotify.com/v1/tracks/0f0SbtoKGe41cX5LzlnX6X,https://api.spotify.com/v1/audio-analysis/0f0SbtoKGe41cX5LzlnX6X,157262,4,spotify:track:0f0SbtoKGe41cX5LzlnX6X
0.756,0.831,5,-2.536,0,0.141,0.0966,0,0.0499,0.703,113.025,audio_features,4OtVQ2ZxS7yigIjGz5yKg1,,https://api.spotify.com/v1/tracks/4OtVQ2ZxS7yigIjGz5yKg1,https://api.spotify.com/v1/audio-analysis/4OtVQ2ZxS7yigIjGz5yKg1,181680,4,spotify:track:4OtVQ2ZxS7yigIjGz5yKg1
0.865,0.785,1,-3.313,1,0.0483,0.0221,0,0.286,0.836,108.031,audio_features,2pLZ6tUBapqlngc9lnYz4M,,https://api.spotify.com/v1/tracks/2pLZ6tUBapqlngc9lnYz4M,https://api.spotify.com/v1/audio-analysis/2pLZ6tUBapqlngc9lnYz4M,162545,4,spotify:track:2pLZ6tUBapqlngc9lnYz4M
0.763,0.699,11,-6.118,0,0.0554,0.00789,0,0.409,0.255,110.01,audio_features,5HrIcZOo1DysX53qDRlRnt,,https://api.spotify.com/v1/tracks/5HrIcZOo1DysX53qDRlRnt,https://api.spotify.com/v1/audio-analysis/5HrIcZOo1DysX53qDRlRnt,205101,4,spotify:track:5HrIcZOo1DysX53qDRlRnt
0.725,0.641,1,-3.837,1,0.289,0.0102,0,0.132,0.627,88.666,audio_features,2pozUjd7AVIPwSNDqoU3ek,,https://api.spotify.com/v1/tracks/2pozUjd7AVIPwSNDqoU3ek,https://api.spotify.com/v1/audio-analysis/2pozUjd7AVIPwSNDqoU3ek,211387,4,spotify:track:2pozUjd7AVIPwSNDqoU3ek
0.738,0.743,9,-4.046,1,0.213,0.291,0,0.118,0.586,90.018,audio_features,0jvZ9caE53ubCQXMki6W23,,https://api.spotify.com/v1/tracks/0jvZ9caE53ubCQXMki6W23,https://api.spotify.com/v1/audio-analysis/0jvZ9caE53ubCQXMki6W23,203547,4,spotify:track:0jvZ9caE53ubCQXMki6W23
0.629,0.806,1,-2.034,0,0.201,0.0212,0.000487,0.0955,0.545,186.022,audio_features,3WUyu94psXrYV6HZbXgcFA,,https://api.spotify.com/v1/tracks/3WUyu94psXrYV6HZbXgcFA,https://api.spotify.com/v1/audio-analysis/3WUyu94psXrYV6HZbXgcFA,174507,4,spotify:track:3WUyu94psXrYV6HZbXgcFA
0.806,0.612,6,-3.249,0,0.0465,0.0547,4.16E-06,0.0843,0.462,140.014,audio_features,0pHylQR53epYtRcVIhUSCh,,https://api.spotify.com/v1/tracks/0pHylQR53epYtRcVIhUSCh,https://api.spotify.com/v1/audio-analysis/0pHylQR53epYtRcVIhUSCh,150176,4,spotify:track:0pHylQR53epYtRcVIhUSCh
0.532,0.573,1,-6.183,0,0.0473,0.213,0,0.11,0.264,159.09,audio_features,59ScHwQ4PP0TRTJgG07PAW,,https://api.spotify.com/v1/tracks/59ScHwQ4PP0TRTJgG07PAW,https://api.spotify.com/v1/audio-analysis/59ScHwQ4PP0TRTJgG07PAW,186584,3,spotify:track:59ScHwQ4PP0TRTJgG07PAW
0.663,0.82,5,-3.244,0,0.0362,0.0339,0,0.0974,0.568,94.019,audio_features,0NoeYUnwpb9R26mpylHcR9,,https://api.spotify.com/v1/tracks/0NoeYUnwpb9R26mpylHcR9,https://api.spotify.com/v1/audio-analysis/0NoeYUnwpb9R26mpylHcR9,179867,4,spotify:track:0NoeYUnwpb9R26mpylHcR9
0.753,0.579,9,-4.514,1,0.071,0.19,0,0.0931,0.818,114.961,audio_features,618OKP1lBkNJL8uZdNSvQE,,https://api.spotify.com/v1/tracks/618OKP1lBkNJL8uZdNSvQE,https://api.spotify.com/v1/audio-analysis/618OKP1lBkNJL8uZdNSvQE,195520,4,spotify:track:618OKP1lBkNJL8uZdNSvQE
0.757,0.898,11,-1.247,0,0.0667,0.0138,0,0.0703,0.842,114.949,audio_features,1ULdASrNy5rurl1TZfFaMP,,https://api.spotify.com/v1/tracks/1ULdASrNy5rurl1TZfFaMP,https://api.spotify.com/v1/audio-analysis/1ULdASrNy5rurl1TZfFaMP,197040,4,spotify:track:1ULdASrNy5rurl1TZfFaMP
0.665,0.683,1,-4.419,0,0.0307,0.012,0,0.12,0.543,110.973,audio_features,6SePnvTZkIXZznc8Ftc6vM,,https://api.spotify.com/v1/tracks/6SePnvTZkIXZznc8Ftc6vM,https://api.spotify.com/v1/audio-analysis/6SePnvTZkIXZznc8Ftc6vM,190114,4,spotify:track:6SePnvTZkIXZznc8Ftc6vM
0.625,0.712,2,-5.996,1,0.0539,0.0229,0,0.252,0.398,163.015,audio_features,3IelG5zYpWWCZIH4cqWlPV,,https://api.spotify.com/v1/tracks/3IelG5zYpWWCZIH4cqWlPV,https://api.spotify.com/v1/audio-analysis/3IelG5zYpWWCZIH4cqWlPV,203557,4,spotify:track:3IelG5zYpWWCZIH4cqWlPV
0.59,0.703,11,-5.852,1,0.109,0.281,0,0.134,0.414,135.912,audio_features,58xqapN458N2VjibN3uVrY,,https://api.spotify.com/v1/tracks/58xqapN458N2VjibN3uVrY,https://api.spotify.com/v1/audio-analysis/58xqapN458N2VjibN3uVrY,205320,4,spotify:track:58xqapN458N2VjibN3uVrY
0.593,0.858,1,-2.568,1,0.214,0.226,0,0.115,0.764,160.164,audio_features,5podb1asONjqwKk1iMVOeG,,https://api.spotify.com/v1/tracks/5podb1asONjqwKk1iMVOeG,https://api.spotify.com/v1/audio-analysis/5podb1asONjqwKk1iMVOeG,171027,4,spotify:track:5podb1asONjqwKk1iMVOeG
0.809,0.873,2,-2.984,1,0.0877,0.00406,0,0.0723,0.442,80.01,audio_features,3OhW68CiyfCoeGntozuUMl,,https://api.spotify.com/v1/tracks/3OhW68CiyfCoeGntozuUMl,https://api.spotify.com/v1/audio-analysis/3OhW68CiyfCoeGntozuUMl,183160,4,spotify:track:3OhW68CiyfCoeGntozuUMl
0.858,0.83,1,-3.261,1,0.0891,0.0258,0,0.11,0.891,108.048,audio_features,0TaaG2kxjzSjVbmmiiSZEa,,https://api.spotify.com/v1/tracks/0TaaG2kxjzSjVbmmiiSZEa,https://api.spotify.com/v1/audio-analysis/0TaaG2kxjzSjVbmmiiSZEa,202046,4,spotify:track:0TaaG2kxjzSjVbmmiiSZEa
0.801,0.805,8,-4.169,0,0.0641,0.00775,0,0.0588,0.664,97.021,audio_features,6P3CtlzTKLxcNYGOS3es8m,,https://api.spotify.com/v1/tracks/6P3CtlzTKLxcNYGOS3es8m,https://api.spotify.com/v1/audio-analysis/6P3CtlzTKLxcNYGOS3es8m,188719,4,spotify:track:6P3CtlzTKLxcNYGOS3es8m
0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,audio_features,7woEDtme8YkFiWeyiinIjy,,https://api.spotify.com/v1/tracks/7woEDtme8YkFiWeyiinIjy,https://api.spotify.com/v1/audio-analysis/7woEDtme8YkFiWeyiinIjy,108987,4,spotify:track:7woEDtme8YkFiWeyiinIjy
0.7,0.692,9,-4.948,0,0.0434,0.372,0,0.143,0.446,109.988,audio_features,6tuTpe37ljVcrJeZAAKBE1,,https://api.spotify.com/v1/tracks/6tuTpe37ljVcrJeZAAKBE1,https://api.spotify.com/v1/audio-analysis/6tuTpe37ljVcrJeZAAKBE1,186119,4,spotify:track:6tuTpe37ljVcrJeZAAKBE1
0.776,0.817,5,-6.018,0,0.0748,0.18,3.44E-05,0.146,0.515,149.921,audio_features,0kwrPQkiGVE8KTHalH1uMo,,https://api.spotify.com/v1/tracks/0kwrPQkiGVE8KTHalH1uMo,https://api.spotify.com/v1/audio-analysis/0kwrPQkiGVE8KTHalH1uMo,154667,4,spotify:track:0kwrPQkiGVE8KTHalH1uMo
0.762,0.819,7,-2.307,1,0.106,0.0317,0,0.332,0.704,161.994,audio_features,1EWTsgQAEsUrnQ8iawhDSN,,https://api.spotify.com/v1/tracks/1EWTsgQAEsUrnQ8iawhDSN,https://api.spotify.com/v1/audio-analysis/1EWTsgQAEsUrnQ8iawhDSN,191533,4,spotify:track:1EWTsgQAEsUrnQ8iawhDSN
0.536,0.727,0,-4.707,0,0.085,0.444,0,0.102,0.529,68.985,audio_features,58ItBuVuKc03DvqSeZFnH1,,https://api.spotify.com/v1/tracks/58ItBuVuKc03DvqSeZFnH1,https://api.spotify.com/v1/audio-analysis/58ItBuVuKc03DvqSeZFnH1,202488,4,spotify:track:58ItBuVuKc03DvqSeZFnH1
0.695,0.579,8,-5.895,1,0.0506,0.0435,0,0.134,0.347,88.98,audio_features,2nfluhFVrO5OBXPzRWlwlz,,https://api.spotify.com/v1/tracks/2nfluhFVrO5OBXPzRWlwlz,https://api.spotify.com/v1/audio-analysis/2nfluhFVrO5OBXPzRWlwlz,175752,4,spotify:track:2nfluhFVrO5OBXPzRWlwlz
0.603,0.811,2,-3.318,0,0.0379,0.0663,0,0.404,0.549,89.995,audio_features,0Eglu3fErlG196PtTwCUPM,,https://api.spotify.com/v1/tracks/0Eglu3fErlG196PtTwCUPM,https://api.spotify.com/v1/audio-analysis/0Eglu3fErlG196PtTwCUPM,215632,3,spotify:track:0Eglu3fErlG196PtTwCUPM
0.62,0.488,11,-8.584,0,0.0264,0.635,0.00144,0.154,0.716,94.97,audio_features,1V8s51MOKlmES1Vc9Erm89,,https://api.spotify.com/v1/tracks/1V8s51MOKlmES1Vc9Erm89,https://api.spotify.com/v1/audio-analysis/1V8s51MOKlmES1Vc9Erm89,185000,4,spotify:track:1V8s51MOKlmES1Vc9Erm89
0.586,0.816,7,-6.331,1,0.283,0.0911,2.81E-06,0.235,0.265,119.8,audio_features,1o844wI52S3TjXGBwvGcc7,,https://api.spotify.com/v1/tracks/1o844wI52S3TjXGBwvGcc7,https://api.spotify.com/v1/audio-analysis/1o844wI52S3TjXGBwvGcc7,149719,4,spotify:track:1o844wI52S3TjXGBwvGcc7
0.866,0.666,7,-3.757,0,0.0511,0.0458,5.83E-06,0.0975,0.905,115.001,audio_features,47JqJobasbTT9r0gX8CoE1,,https://api.spotify.com/v1/tracks/47JqJobasbTT9r0gX8CoE1,https://api.spotify.com/v1/audio-analysis/47JqJobasbTT9r0gX8CoE1,148753,4,spotify:track:47JqJobasbTT9r0gX8CoE1
0.774,0.66,2,-8.2,1,0.0328,0.662,0,0.4,0.961,120.023,audio_features,5mg3VB3Qh7jcR5kAAC4DSV,,https://api.spotify.com/v1/tracks/5mg3VB3Qh7jcR5kAAC4DSV,https://api.spotify.com/v1/audio-analysis/5mg3VB3Qh7jcR5kAAC4DSV,174253,4,spotify:track:5mg3VB3Qh7jcR5kAAC4DSV
0.746,0.78,1,-3.279,1,0.0563,0.401,4.08E-06,0.0895,0.607,125.089,audio_features,5IN9W6eUfk3014My9awagX,,https://api.spotify.com/v1/tracks/5IN9W6eUfk3014My9awagX,https://api.spotify.com/v1/audio-analysis/5IN9W6eUfk3014My9awagX,180320,4,spotify:track:5IN9W6eUfk3014My9awagX
0.711,0.775,3,-7.078,1,0.0773,0.268,0,0.0622,0.919,175.016,audio_features,5r30gHLxvhp60XMc5TIIMh,,https://api.spotify.com/v1/tracks/5r30gHLxvhp60XMc5TIIMh,https://api.spotify.com/v1/audio-analysis/5r30gHLxvhp60XMc5TIIMh,158238,4,spotify:track:5r30gHLxvhp60XMc5TIIMh
0.782,0.839,11,-3.933,1,0.0436,0.318,0,0.0667,0.914,124.994,audio_features,50Af7YTMHGNbYyvgofTAGf,,https://api.spotify.com/v1/tracks/50Af7YTMHGNbYyvgofTAGf,https://api.spotify.com/v1/audio-analysis/50Af7YTMHGNbYyvgofTAGf,184160,4,spotify:track:50Af7YTMHGNbYyvgofTAGf
0.796,0.758,6,-4.402,1,0.117,0.156,2.65E-06,0.0622,0.829,99.98,audio_features,76qqDJijAjFph7sjUxNVG8,,https://api.spotify.com/v1/tracks/76qqDJijAjFph7sjUxNVG8,https://api.spotify.com/v1/audio-analysis/76qqDJijAjFph7sjUxNVG8,182240,4,spotify:track:76qqDJijAjFph7sjUxNVG8
0.687,0.845,11,-2.776,0,0.0951,0.125,0,0.172,0.718,152.035,audio_features,3oTDi9MWC0JB39FcsLRon3,,https://api.spotify.com/v1/tracks/3oTDi9MWC0JB39FcsLRon3,https://api.spotify.com/v1/audio-analysis/3oTDi9MWC0JB39FcsLRon3,192013,4,spotify:track:3oTDi9MWC0JB39FcsLRon3
0.604,0.814,8,-2.99,0,0.318,0.104,1.76E-06,0.0687,0.701,103.243,audio_features,253P6uwLnelVQ6MdwXMIJk,,https://api.spotify.com/v1/tracks/253P6uwLnelVQ6MdwXMIJk,https://api.spotify.com/v1/audio-analysis/253P6uwLnelVQ6MdwXMIJk,135429,4,spotify:track:253P6uwLnelVQ6MdwXMIJk
0.479,0.86,7,-5.005,1,0.0602,0.00158,0,0.335,0.454,172.054,audio_features,7r8aFgJzUbqpApUNmzV5yY,,https://api.spotify.com/v1/tracks/7r8aFgJzUbqpApUNmzV5yY,https://api.spotify.com/v1/audio-analysis/7r8aFgJzUbqpApUNmzV5yY,200544,4,spotify:track:7r8aFgJzUbqpApUNmzV5yY
0.536,0.596,6,-5.799,0,0.0984,0.0592,6.60E-06,0.116,0.643,133.995,audio_features,53H3sGmqiXWO4MwuZAJfyn,,https://api.spotify.com/v1/tracks/53H3sGmqiXWO4MwuZAJfyn,https://api.spotify.com/v1/audio-analysis/53H3sGmqiXWO4MwuZAJfyn,186471,4,spotify:track:53H3sGmqiXWO4MwuZAJfyn
0.697,0.691,1,-5.729,1,0.0324,0.165,0,0.134,0.654,125.971,audio_features,5Cb3JSisvjlZhjSfYD6d7C,,https://api.spotify.com/v1/tracks/5Cb3JSisvjlZhjSfYD6d7C,https://api.spotify.com/v1/audio-analysis/5Cb3JSisvjlZhjSfYD6d7C,180285,4,spotify:track:5Cb3JSisvjlZhjSfYD6d7C
0.623,0.838,4,-2.454,0,0.15,0.0849,0,0.186,0.684,155.617,audio_features,42h7yc9Rda1IOMYLACVgld,,https://api.spotify.com/v1/tracks/42h7yc9Rda1IOMYLACVgld,https://api.spotify.com/v1/audio-analysis/42h7yc9Rda1IOMYLACVgld,185320,4,spotify:track:42h7yc9Rda1IOMYLACVgld
0.776,0.92,5,-3.246,0,0.0548,0.0103,0,0.325,0.842,119.989,audio_features,0XM1XnOYv8BkFPFVCU8ZjX,,https://api.spotify.com/v1/tracks/0XM1XnOYv8BkFPFVCU8ZjX,https://api.spotify.com/v1/audio-analysis/0XM1XnOYv8BkFPFVCU8ZjX,145066,4,spotify:track:0XM1XnOYv8BkFPFVCU8ZjX
0.705,0.653,1,-7.407,0,0.17,0.31,1.46E-05,0.122,0.578,171.932,audio_features,5LMoKDVzW2kDneNu2UbspP,,https://api.spotify.com/v1/tracks/5LMoKDVzW2kDneNu2UbspP,https://api.spotify.com/v1/audio-analysis/5LMoKDVzW2kDneNu2UbspP,154194,4,spotify:track:5LMoKDVzW2kDneNu2UbspP
0.818,0.777,7,-2.825,1,0.0625,0.195,0,0.731,0.688,114.001,audio_features,6Pjzy9avwlVr4UAbxkQQmh,,https://api.spotify.com/v1/tracks/6Pjzy9avwlVr4UAbxkQQmh,https://api.spotify.com/v1/audio-analysis/6Pjzy9avwlVr4UAbxkQQmh,198520,4,spotify:track:6Pjzy9avwlVr4UAbxkQQmh
0.505,0.747,11,-4.018,1,0.0312,0.00471,0,0.463,0.222,169.917,audio_features,7o3sxXABQ4VacMPDa6hUFO,,https://api.spotify.com/v1/tracks/7o3sxXABQ4VacMPDa6hUFO,https://api.spotify.com/v1/audio-analysis/7o3sxXABQ4VacMPDa6hUFO,185949,4,spotify:track:7o3sxXABQ4VacMPDa6hUFO
0.787,0.671,0,-5.6,1,0.0572,0.0936,0,0.249,0.591,100.078,audio_features,4NIe9Is7bN5JWyTeCW2ahK,,https://api.spotify.com/v1/tracks/4NIe9Is7bN5JWyTeCW2ahK,https://api.spotify.com/v1/audio-analysis/4NIe9Is7bN5JWyTeCW2ahK,175776,4,spotify:track:4NIe9Is7bN5JWyTeCW2ahK
0.735,0.938,11,-3.448,0,0.113,0.0156,0,0.235,0.868,115.881,audio_features,2AdzsePCqH6NUcMq7tYYmx,,https://api.spotify.com/v1/tracks/2AdzsePCqH6NUcMq7tYYmx,https://api.spotify.com/v1/audio-analysis/2AdzsePCqH6NUcMq7tYYmx,162835,4,spotify:track:2AdzsePCqH6NUcMq7tYYmx
0.856,0.615,7,-7.226,1,0.133,0.0602,0.0018,0.118,0.48,103.948,audio_features,4K8jDTlNhZWEdnzZVGRMtN,,https://api.spotify.com/v1/tracks/4K8jDTlNhZWEdnzZVGRMtN,https://api.spotify.com/v1/audio-analysis/4K8jDTlNhZWEdnzZVGRMtN,168437,4,spotify:track:4K8jDTlNhZWEdnzZVGRMtN
0.612,0.795,8,-3.727,0,0.109,0.348,0,0.356,0.622,147.839,audio_features,5nTemr4PG8L9jQoqxsZu6w,,https://api.spotify.com/v1/tracks/5nTemr4PG8L9jQoqxsZu6w,https://api.spotify.com/v1/audio-analysis/5nTemr4PG8L9jQoqxsZu6w,201320,4,spotify:track:5nTemr4PG8L9jQoqxsZu6w
0.599,0.873,10,-5.102,0,0.157,0.273,0,0.185,0.491,95.099,audio_features,5zyAmGZ6IfotltMUqzMhdg,,https://api.spotify.com/v1/tracks/5zyAmGZ6IfotltMUqzMhdg,https://api.spotify.com/v1/audio-analysis/5zyAmGZ6IfotltMUqzMhdg,198233,4,spotify:track:5zyAmGZ6IfotltMUqzMhdg
0.749,0.781,1,-3.265,1,0.0578,0.392,2.12E-06,0.086,0.606,125.09,audio_features,5NcLyVjUgG0yfwHgr5t81w,,https://api.spotify.com/v1/tracks/5NcLyVjUgG0yfwHgr5t81w,https://api.spotify.com/v1/audio-analysis/5NcLyVjUgG0yfwHgr5t81w,180320,4,spotify:track:5NcLyVjUgG0yfwHgr5t81w
0.646,0.644,6,-6.192,0,0.0587,0.0975,0,0.0581,0.462,139.959,audio_features,7nBjhYbLttb9LHZHqNuld5,,https://api.spotify.com/v1/tracks/7nBjhYbLttb9LHZHqNuld5,https://api.spotify.com/v1/audio-analysis/7nBjhYbLttb9LHZHqNuld5,213706,4,spotify:track:7nBjhYbLttb9LHZHqNuld5
0.782,0.839,11,-3.933,1,0.0436,0.318,0,0.0667,0.914,124.994,audio_features,6ZUdN0SmTwV7orWD14Emwl,,https://api.spotify.com/v1/tracks/6ZUdN0SmTwV7orWD14Emwl,https://api.spotify.com/v1/audio-analysis/6ZUdN0SmTwV7orWD14Emwl,184160,4,spotify:track:6ZUdN0SmTwV7orWD14Emwl
0.364,0.779,7,-4.948,1,0.0455,0.0234,0.000102,0.156,0.479,95.033,audio_features,0IVwlMnmT0CS8opHfFZAWp,,https://api.spotify.com/v1/tracks/0IVwlMnmT0CS8opHfFZAWp,https://api.spotify.com/v1/audio-analysis/0IVwlMnmT0CS8opHfFZAWp,191240,4,spotify:track:0IVwlMnmT0CS8opHfFZAWp
0.8,0.87,0,-5.787,0,0.0832,0.0693,0.000584,0.0742,0.434,120.06,audio_features,3F2BLyGt6zYLrHYpbdTw5L,,https://api.spotify.com/v1/tracks/3F2BLyGt6zYLrHYpbdTw5L,https://api.spotify.com/v1/audio-analysis/3F2BLyGt6zYLrHYpbdTw5L,171667,4,spotify:track:3F2BLyGt6zYLrHYpbdTw5L
0.575,0.794,8,-4.645,1,0.0376,0.00435,0,0.0219,0.203,93.991,audio_features,0bPy1iMfSOO2pevpXLhnoG,,https://api.spotify.com/v1/tracks/0bPy1iMfSOO2pevpXLhnoG,https://api.spotify.com/v1/audio-analysis/0bPy1iMfSOO2pevpXLhnoG,200847,4,spotify:track:0bPy1iMfSOO2pevpXLhnoG
0.782,0.839,11,-3.933,1,0.0436,0.318,0,0.0667,0.914,124.994,audio_features,4yk9mD1iZpUg2HE3z9HhdP,,https://api.spotify.com/v1/tracks/4yk9mD1iZpUg2HE3z9HhdP,https://api.spotify.com/v1/audio-analysis/4yk9mD1iZpUg2HE3z9HhdP,184160,4,spotify:track:4yk9mD1iZpUg2HE3z9HhdP
0.718,0.735,8,-1.728,1,0.0377,0.173,0,0.142,0.699,105.977,audio_features,0jd4aa9XgV5eom0ez0WBrD,,https://api.spotify.com/v1/tracks/0jd4aa9XgV5eom0ez0WBrD,https://api.spotify.com/v1/audio-analysis/0jd4aa9XgV5eom0ez0WBrD,167627,4,spotify:track:0jd4aa9XgV5eom0ez0WBrD
0.615,0.645,1,-5.87,0,0.134,0.357,0,0.113,0.787,167.952,audio_features,43mnNatwMMydJ4CxMdQVnJ,,https://api.spotify.com/v1/tracks/43mnNatwMMydJ4CxMdQVnJ,https://api.spotify.com/v1/audio-analysis/43mnNatwMMydJ4CxMdQVnJ,180676,4,spotify:track:43mnNatwMMydJ4CxMdQVnJ
0.765,0.65,6,-6.043,1,0.0372,0.0669,0,0.204,0.409,131.022,audio_features,5OqMZ8In8CkCa0SbknnDPl,,https://api.spotify.com/v1/tracks/5OqMZ8In8CkCa0SbknnDPl,https://api.spotify.com/v1/audio-analysis/5OqMZ8In8CkCa0SbknnDPl,188093,4,spotify:track:5OqMZ8In8CkCa0SbknnDPl
0.727,0.782,3,-3.586,1,0.0433,0.217,0,0.276,0.544,149.972,audio_features,2vukoriV9e7oyOojN1NtsB,,https://api.spotify.com/v1/tracks/2vukoriV9e7oyOojN1NtsB,https://api.spotify.com/v1/audio-analysis/2vukoriV9e7oyOojN1NtsB,157627,4,spotify:track:2vukoriV9e7oyOojN1NtsB
0.801,0.471,8,-9.083,1,0.0795,0.0597,0.000253,0.0675,0.41,123.987,audio_features,4iK0QSCW3nmt6bsZtAjzX6,,https://api.spotify.com/v1/tracks/4iK0QSCW3nmt6bsZtAjzX6,https://api.spotify.com/v1/audio-analysis/4iK0QSCW3nmt6bsZtAjzX6,163619,4,spotify:track:4iK0QSCW3nmt6bsZtAjzX6
0.707,0.86,11,-2.935,0,0.191,0.103,0,0.0989,0.922,152.026,audio_features,7eBpUuPnDTfbeP1P4P93CS,,https://api.spotify.com/v1/tracks/7eBpUuPnDTfbeP1P4P93CS,https://api.spotify.com/v1/audio-analysis/7eBpUuPnDTfbeP1P4P93CS,204467,4,spotify:track:7eBpUuPnDTfbeP1P4P93CS
0.8,0.792,11,-4.953,1,0.0529,0.0119,1.11E-06,0.0495,0.455,102,audio_features,7foeH2Emgq8A3LWk3q6dat,,https://api.spotify.com/v1/tracks/7foeH2Emgq8A3LWk3q6dat,https://api.spotify.com/v1/audio-analysis/7foeH2Emgq8A3LWk3q6dat,195440,4,spotify:track:7foeH2Emgq8A3LWk3q6dat
0.788,0.841,11,-3.955,1,0.0432,0.301,0,0.0772,0.904,124.986,audio_features,39mR7R6oZOa1K9deHnOKqE,,https://api.spotify.com/v1/tracks/39mR7R6oZOa1K9deHnOKqE,https://api.spotify.com/v1/audio-analysis/39mR7R6oZOa1K9deHnOKqE,184400,4,spotify:track:39mR7R6oZOa1K9deHnOKqE
0.788,0.841,11,-3.955,1,0.0432,0.301,0,0.0772,0.904,124.986,audio_features,3t1TAfnoXfnMclelI70UaX,,https://api.spotify.com/v1/tracks/3t1TAfnoXfnMclelI70UaX,https://api.spotify.com/v1/audio-analysis/3t1TAfnoXfnMclelI70UaX,184400,4,spotify:track:3t1TAfnoXfnMclelI70UaX
0.72,0.787,3,-4.54,0,0.188,0.137,0,0.0418,0.842,149.972,audio_features,1w6b63TmaXFk1jhPOY0FkY,,https://api.spotify.com/v1/tracks/1w6b63TmaXFk1jhPOY0FkY,https://api.spotify.com/v1/audio-analysis/1w6b63TmaXFk1jhPOY0FkY,185600,4,spotify:track:1w6b63TmaXFk1jhPOY0FkY
0.789,0.567,1,-5.656,1,0.0428,0.0584,0,0.0524,0.695,89.024,audio_features,2sZEjTi51vnlwpmIAKdwgX,,https://api.spotify.com/v1/tracks/2sZEjTi51vnlwpmIAKdwgX,https://api.spotify.com/v1/audio-analysis/2sZEjTi51vnlwpmIAKdwgX,158733,4,spotify:track:2sZEjTi51vnlwpmIAKdwgX
0.654,0.787,6,-2.538,1,0.0636,0.549,0,0.13,0.632,77.513,audio_features,6nICBdDevG4NZysIqDFPEa,,https://api.spotify.com/v1/tracks/6nICBdDevG4NZysIqDFPEa,https://api.spotify.com/v1/audio-analysis/6nICBdDevG4NZysIqDFPEa,193413,4,spotify:track:6nICBdDevG4NZysIqDFPEa
0.768,0.765,9,-3.487,1,0.0602,0.0299,0,0.0695,0.717,131.985,audio_features,4P5ozkI1bxiGxA5rZ27jlO,,https://api.spotify.com/v1/tracks/4P5ozkI1bxiGxA5rZ27jlO,https://api.spotify.com/v1/audio-analysis/4P5ozkI1bxiGxA5rZ27jlO,179276,4,spotify:track:4P5ozkI1bxiGxA5rZ27jlO
0.788,0.841,11,-3.955,1,0.0432,0.301,0,0.0772,0.904,124.986,audio_features,0NCs64tpWpSNNFXbu6bCAE,,https://api.spotify.com/v1/tracks/0NCs64tpWpSNNFXbu6bCAE,https://api.spotify.com/v1/audio-analysis/0NCs64tpWpSNNFXbu6bCAE,184400,4,spotify:track:0NCs64tpWpSNNFXbu6bCAE
